major_code,major_name,mid_name,job_code,job_name,unit_code,unit_name,level,unit_desc,recommended_hours,knowledge_count,skills_count,attitudes_count,knowledge_list,skills_list,attitudes_list,performance_criteria
01,사업관리,사업관리,010101,프로젝트관리(PM),010101_L1,프로젝트관리(PM) 기초 입문 및 업무 환경 지원,1,"프로젝트관리(PM)의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,프로젝트관리(PM) 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,프로젝트관리(PM) 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
15,광업자원,자원탐사·재활용,150102,폐배터리희소금속추출공정,150102_L2,폐배터리희소금속추출공정 초급 실무 및 정형 과업 수행,2,폐배터리희소금속추출공정 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,폐배터리희소금속추출공정 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
15,광업자원,자원탐사·재활용,150102,폐배터리희소금속추출공정,150102_L3,폐배터리희소금속추출공정 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,폐배터리희소금속추출공정 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
15,광업자원,자원탐사·재활용,150102,폐배터리희소금속추출공정,150102_L4,폐배터리희소금속추출공정 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,폐배터리희소금속추출공정 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
15,광업자원,자원탐사·재활용,150102,폐배터리희소금속추출공정,150102_L5,폐배터리희소금속추출공정 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,폐배터리희소금속추출공정 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
15,광업자원,자원탐사·재활용,150103,광물선광제련설계,150103_L1,광물선광제련설계 기초 입문 및 업무 환경 지원,1,"광물선광제련설계의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,광물선광제련설계 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,광물선광제련설계 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
15,광업자원,자원탐사·재활용,150103,광물선광제련설계,150103_L2,광물선광제련설계 초급 실무 및 정형 과업 수행,2,광물선광제련설계 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,광물선광제련설계 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
15,광업자원,자원탐사·재활용,150103,광물선광제련설계,150103_L3,광물선광제련설계 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,광물선광제련설계 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
15,광업자원,자원탐사·재활용,150103,광물선광제련설계,150103_L4,광물선광제련설계 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,광물선광제련설계 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
15,광업자원,자원탐사·재활용,150103,광물선광제련설계,150103_L5,광물선광제련설계 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,광물선광제련설계 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
15,광업자원,자원탐사·재활용,150104,지하수수질환경평가,150104_L1,지하수수질환경평가 기초 입문 및 업무 환경 지원,1,"지하수수질환경평가의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,지하수수질환경평가 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,지하수수질환경평가 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
15,광업자원,자원탐사·재활용,150104,지하수수질환경평가,150104_L2,지하수수질환경평가 초급 실무 및 정형 과업 수행,2,지하수수질환경평가 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,지하수수질환경평가 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
15,광업자원,자원탐사·재활용,150104,지하수수질환경평가,150104_L3,지하수수질환경평가 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,지하수수질환경평가 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
15,광업자원,자원탐사·재활용,150104,지하수수질환경평가,150104_L4,지하수수질환경평가 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,지하수수질환경평가 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
15,광업자원,자원탐사·재활용,150104,지하수수질환경평가,150104_L5,지하수수질환경평가 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,지하수수질환경평가 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
15,광업자원,자원탐사·재활용,150105,친환경자원순환관리,150105_L1,친환경자원순환관리 기초 입문 및 업무 환경 지원,1,"친환경자원순환관리의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,친환경자원순환관리 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,친환경자원순환관리 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
15,광업자원,자원탐사·재활용,150105,친환경자원순환관리,150105_L2,친환경자원순환관리 초급 실무 및 정형 과업 수행,2,친환경자원순환관리 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,친환경자원순환관리 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
15,광업자원,자원탐사·재활용,150105,친환경자원순환관리,150105_L3,친환경자원순환관리 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,친환경자원순환관리 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
15,광업자원,자원탐사·재활용,150105,친환경자원순환관리,150105_L4,친환경자원순환관리 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,친환경자원순환관리 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
15,광업자원,자원탐사·재활용,150105,친환경자원순환관리,150105_L5,친환경자원순환관리 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,친환경자원순환관리 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
15,광업자원,자원탐사·재활용,150106,광해방지복구,150106_L1,광해방지복구 기초 입문 및 업무 환경 지원,1,"광해방지복구의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,광해방지복구 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,광해방지복구 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
15,광업자원,자원탐사·재활용,150106,광해방지복구,150106_L2,광해방지복구 초급 실무 및 정형 과업 수행,2,광해방지복구 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,광해방지복구 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
15,광업자원,자원탐사·재활용,150106,광해방지복구,150106_L3,광해방지복구 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,광해방지복구 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
15,광업자원,자원탐사·재활용,150106,광해방지복구,150106_L4,광해방지복구 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,광해방지복구 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
15,광업자원,자원탐사·재활용,150106,광해방지복구,150106_L5,광해방지복구 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,광해방지복구 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
16,기계,기계설계·가공,160101,3D CAD기계요소설계,160101_L1,3D CAD기계요소설계 기초 입문 및 업무 환경 지원,1,"3D CAD기계요소설계의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,3D CAD기계요소설계 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,3D CAD기계요소설계 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
16,기계,기계설계·가공,160101,3D CAD기계요소설계,160101_L2,3D CAD기계요소설계 초급 실무 및 정형 과업 수행,2,3D CAD기계요소설계 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,3D CAD기계요소설계 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
16,기계,기계설계·가공,160101,3D CAD기계요소설계,160101_L3,3D CAD기계요소설계 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,3D CAD기계요소설계 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
16,기계,기계설계·가공,160101,3D CAD기계요소설계,160101_L4,3D CAD기계요소설계 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,3D CAD기계요소설계 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
16,기계,기계설계·가공,160101,3D CAD기계요소설계,160101_L5,3D CAD기계요소설계 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,3D CAD기계요소설계 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
16,기계,기계설계·가공,160102,CAM/CNC정밀가공,160102_L1,CAM/CNC정밀가공 기초 입문 및 업무 환경 지원,1,"CAM/CNC정밀가공의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,CAM/CNC정밀가공 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,CAM/CNC정밀가공 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
16,기계,기계설계·가공,160102,CAM/CNC정밀가공,160102_L2,CAM/CNC정밀가공 초급 실무 및 정형 과업 수행,2,CAM/CNC정밀가공 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,CAM/CNC정밀가공 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
16,기계,기계설계·가공,160102,CAM/CNC정밀가공,160102_L3,CAM/CNC정밀가공 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,CAM/CNC정밀가공 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
16,기계,기계설계·가공,160102,CAM/CNC정밀가공,160102_L4,CAM/CNC정밀가공 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,CAM/CNC정밀가공 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
16,기계,기계설계·가공,160102,CAM/CNC정밀가공,160102_L5,CAM/CNC정밀가공 전략 기획 및 전사 거버넌스 총괄,5,"산업 최고 전문가로서 전사 마스터플랜을 수립하고, 중장기 ROI 및 국내외 규제 컴플라이언스를 총괄 통제하는 능력",50,3,3,2,경영 전략 및 자본 예산 배분 | 국내외 규제 컴플라이언스 | 엔터프라이즈 거버넌스,전사 로드맵 수립 | 투자 대비 성과(ROI) 모델링 | 최고 의사결정 전략 제언,거시적 통찰력 | 전략적 윤리 리더십,CAM/CNC정밀가공 분야의 중장기 발전 로드맵을 수립하고 경영진 의사결정을 자문할 수 있다. | 글로벌 표준 및 규제 변화에 선제 대응하는 전사 정책을 제정하고 리스크를 방어할 수 있다.
16,기계,기계설계·가공,160103,사출금형설계,160103_L1,사출금형설계 기초 입문 및 업무 환경 지원,1,"사출금형설계의 기본 개념을 이해하고 표준 지침에 따라 기초 자료 조사, 장비/전산 점검 및 보조 업무를 수행하는 능력",30,3,3,2,사출금형설계 개론 | 표준 작업 지침서 | 기초 법령/규정,기초 전산 툴 조작 | 문서 서식 작성 | 자료 검색 및 분류,규정 준수 의식 | 성실한 업무 지원 태도,사출금형설계 관련 기초 표준 용어 및 안전/보안 수칙을 정확히 준수할 수 있다. | 지정된 매뉴얼에 따라 기초 데이터 입력 및 서류를 정리할 수 있다.
16,기계,기계설계·가공,160103,사출금형설계,160103_L2,사출금형설계 초급 실무 및 정형 과업 수행,2,사출금형설계 실무 도구와 프로세스를 활용하여 일상적이고 정형화된 단위 업무를 독립적으로 완수하는 능력,45,3,3,2,사출금형설계 실무 프로세스 | 단위 업무 품질 기준 | 데이터 검증 기법,실무 도구/SW 조작 | 데이터 정제 및 가공 | 단위 결과물 산출,정확성과 꼼꼼함 | 기한 준수 책임감,표준 절차에 따라 단위 과업을 오류 없이 수행하고 정기 리포트를 작성할 수 있다. | 업무 중 발생하는 경미한 결측치나 이상 현상을 식별하고 보고할 수 있다.
16,기계,기계설계·가공,160103,사출금형설계,160103_L3,사출금형설계 중급 독립 실무 및 문제해결 엔지니어링,3,숙련된 기술과 분석력을 바탕으로 복합적인 과업을 독자적으로 기획·실행하고 실무 이슈를 트러블슈팅하는 능력,55,3,3,2,심화 모델링/설계 이론 | 성능 지표(KPI) 분석법 | 이슈 해결 방법론,고급 도구/코드/기기 활용 | 원인 분석 및 조치 | 성과 분석 리포팅,분석적 사고력 | 타 부서와의 원활한 협업 소통,사출금형설계 프로젝트의 세부 실행 계획을 수립하고 결과물을 최적화할 수 있다. | 돌발 이슈 및 시스템 오류에 대해 원인을 과학적으로 분석하고 개선안을 도출할 수 있다.
16,기계,기계설계·가공,160103,사출금형설계,160103_L4,사출금형설계 고급 전문화 및 프로젝트/팀 리딩,4,"고도의 전문성을 바탕으로 프로젝트를 총괄 설계하고, 신기술을 적용하여 시스템 혁신을 이끌며 팀원을 코칭하는 능력",60,3,3,2,신기술 융합 아키텍처 | 프로젝트 관리론(PMBOK/Agile) | 품질보증(QA) 거버넌스,전체 시스템 아키텍처 설계 | 애자일 스프린트 리딩 | 신기술 PoC 검증,혁신 지향 리더십 | 동료 성장 멘토링 마인드,사출금형설계 영역의 아키텍처 및 연간 실행 전략을 수립할 수 있다. | 최신 신기술(AI/DX/신공법 등)을 실무 파이프라인에 융합 적용하고 후배 인력을 멘토링할 수 있다.
